"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
Service & Sales Workers,,,,,,,,,,,,,,,,,,,,,,,
Craftsmen & Related Trade Workers,,,,,,,,,,,,,,,,,,,,,,,
Plant & Machine Operators & Assemblers,,,,,,,,,,,,,,,,,,,,,,,
"Cleaners, Labourers & Related Workers",,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Managers & Administrators (Including Working Proprietors),,,,,,,,,,,,,,,,,,,,,,,
Professionals,,,,,,,,,,,,,,,,,,,,,,,
Associate Professionals & Technicians,,,,,,,,,,,,,,,,,,,,,,,
Clerical Support Workers,,,,,,,,,,,,,,,,,,,,,,,
